date,AAPL,ABBV,ABT,ADI,AGG,AMAT,AMD,AMGN,AMZN,ANET,APH,ARKK,ASML,AVGO,AXP,BA,BABA,BAC,BHP,BIL,BKLN,BND,BRK.B,BUD,BX,C,CAT,CHW,COST,CRM,CSCO,CVX,DE,DHR,DIS,E,EEM,EFA,EMB,ETN,EWJ,EWY,EWZ,FXI,GDX,GILD,GLD,GLDM,GOOG,GOOGL,GOVT,GS,HD,HDB,HON,HSBC,HYG,IAU,IAUM,IBM,IEF,IEFA,IEMG,IGV,IJH,INDA,INTC,ISRG,IVV,IWM,IYR,JAAA,JNJ,JPM,JPST,KO,KRE,KWEB,LLY,LMT,LOW,LQD,LRCX,MA,MCD,MRK,MS,MSFT,MU,MUFG,NEE,NFLX,NVDA,NVO,NVS,ORCL,PDD,PEP,PFE,PG,PM,QCOM,QQQ,QYLD,RIO,RSP,RTX,SAN,SAP,SCCO,SCHB,SCHD,SCHF,SCHG,SCHH,SCHX,SGOL,SGOV,SHEL,SILJ,SLV,SMFG,SMH,SPY,T,TD,TJX,TLT,TMO,TMUS,TSLA,TSM,TTE,TXN,UBER,UL,UNG,UNH,UNP,USHY,V,VCIT,VEA,VOO,VTEB,VWO,VXUS,VZ,WELL,WFC,XBI,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOM
2023-09-21,173.93,153.43,98.93,173.84,94.65,135.19,96.11,269.41,129.33,177.86,83.34,39.54,582.12,808.36,154.71,199.95,84.11,28.05,55.67,91.72,21.03,70.18,363.28,56.83,111.13,41.71,272.03,5.7,555.08,208.61,53.34,165.19,387.64,249.63,82.73,31.7,38.02,69.84,83.47,210.65,61.63,60.5,31.2,26.21,28.91,75.27,178.05,38.08,131.36,130.44,22.12,330.24,306.76,59.39,191.43,39.26,73.87,36.34,19.169,147.38,92.08,65.27,47.72,339.99,250.0,44.45,34.65,284.35,435.34,177.07,80.68,50.31,161.66,147.14,50.15,57.54,41.43,26.53,550.13,417.54,210.61,103.21,610.39,403.36,271.22,106.73,84.88,319.53,67.9,8.82,66.91,384.15,410.17,91.29,102.09,109.43,92.17,175.38,32.85,152.14,95.92,107.96,357.86,16.71,63.74,143.26,72.64,3.67,131.16,76.0,50.22,71.43,34.48,72.77,18.14,51.0,18.37,100.54,64.46,8.87,21.44,10.27,140.76,431.39,15.31,60.68,89.17,90.7,501.59,139.99,255.7,85.36,65.52,160.4,44.6,50.59,6.62,501.14,211.4,34.79,236.61,76.49,44.35,397.92,48.62,39.19,54.06,33.29,83.74,42.32,73.7,78.45,65.7,89.16,33.92,102.14,164.06,70.52,34.81,63.41,130.42,162.53,114.76
2023-09-22,174.79,152.74,98.15,175.48,95.05,136.17,96.2,267.7,129.12,180.34,83.33,38.82,587.1,829.08,153.08,197.71,88.3,27.64,56.75,91.73,21.03,70.47,360.16,56.44,111.18,40.92,273.06,5.71,558.59,206.43,53.57,166.28,380.87,248.37,81.25,32.34,38.47,69.9,83.81,212.66,61.8,60.8,31.17,27.14,28.87,75.01,178.62,38.21,131.25,130.25,22.19,327.89,305.73,58.87,189.78,39.54,74.0,36.46,19.225,146.91,92.44,65.3,48.23,340.57,249.7,44.48,34.18,288.2,434.3,176.67,80.19,50.3,160.5,145.73,50.17,57.6,41.16,27.51,550.54,413.65,210.49,103.84,619.11,402.22,272.22,106.34,83.29,317.01,68.88,8.9,67.7,379.81,416.1,91.3,101.14,109.03,95.93,175.27,32.69,151.58,94.93,107.68,357.91,16.73,64.07,142.69,71.58,3.66,132.65,74.73,50.11,71.29,34.49,72.74,17.99,50.89,18.43,100.56,64.52,8.83,21.58,10.35,141.96,430.42,15.12,60.64,89.16,91.43,502.79,139.35,244.88,85.64,65.61,160.31,44.41,50.39,6.7,506.1,209.24,34.84,235.08,76.83,44.4,396.96,48.72,39.65,54.27,33.28,82.83,41.23,72.96,78.37,65.62,89.31,33.66,101.79,164.41,70.14,34.57,63.29,130.15,160.93,114.94
2023-09-25,176.08,154.65,97.47,175.43,94.3,136.59,97.38,266.86,131.27,181.18,83.26,38.8,586.13,833.89,153.23,198.78,87.22,27.6,56.12,91.74,21.01,69.95,361.71,55.2,110.3,41.02,274.27,5.68,558.62,206.34,53.48,168.71,384.39,252.04,81.01,32.34,38.3,69.59,83.33,215.9,61.72,60.62,31.0,26.72,28.51,74.83,177.7,38.01,132.17,131.11,22.06,328.84,306.49,58.63,191.86,39.42,73.9,36.27,19.125,146.48,91.76,65.01,48.04,340.5,251.24,44.63,34.29,293.25,436.1,177.46,80.04,50.32,160.26,146.45,50.17,57.0,41.75,27.31,552.29,412.9,212.5,102.83,620.585,402.49,269.78,105.84,83.03,317.54,68.58,8.64,67.47,384.8,422.22,91.13,101.81,108.3,96.69,174.33,32.98,150.66,93.72,110.43,359.61,16.79,63.07,143.05,72.05,3.63,131.95,74.5,50.31,71.48,34.36,73.16,17.98,51.1,18.32,100.58,64.71,8.74,21.2,10.12,142.96,432.23,15.06,61.23,88.26,89.18,505.66,140.01,246.99,86.24,66.19,160.9,44.91,49.75,6.74,510.28,208.48,34.81,233.36,76.38,44.23,398.61,48.37,39.5,54.08,33.16,83.19,41.56,71.88,78.99,65.78,90.43,33.74,102.3,164.94,69.89,34.51,63.2,130.86,161.92,116.23
2023-09-26,171.96,153.91,96.23,172.34,94.18,134.08,95.96,269.04,125.98,177.92,81.46,38.43,572.71,816.19,151.12,195.64,85.91,27.17,55.0,91.75,20.96,69.88,359.42,54.26,105.94,40.22,269.52,5.6,552.96,202.49,52.71,167.8,379.63,247.25,80.05,31.91,37.76,68.69,82.775,211.07,60.77,58.7,30.43,26.35,27.74,75.53,176.28,37.69,129.45,128.565,22.05,323.82,302.54,58.21,187.89,38.97,73.58,35.98,18.98,143.24,91.73,64.15,47.36,335.09,246.15,44.32,33.83,290.74,427.76,174.36,77.68,50.34,159.02,144.93,50.17,56.53,41.1,26.94,550.01,408.75,208.54,102.54,606.0,395.38,267.72,105.39,82.17,312.14,67.94,8.64,65.34,379.25,419.11,91.79,101.42,104.88,93.93,172.52,32.4,149.32,91.07,109.72,354.21,16.58,62.01,141.04,72.26,3.58,127.18,72.66,49.59,70.63,33.89,71.99,17.64,50.36,18.17,100.58,63.91,8.44,20.96,10.13,140.7,425.88,15.02,60.19,87.87,88.87,501.59,140.46,244.12,84.29,65.39,157.96,44.27,49.31,6.61,505.45,204.84,34.62,229.65,76.19,43.6,392.76,48.33,39.04,53.32,32.99,81.09,40.65,73.21,77.85,65.05,89.91,33.29,100.74,161.97,69.37,33.9,61.31,129.75,158.97,116.41
2023-09-27,170.43,153.13,95.53,172.81,93.85,135.06,98.07,268.98,125.98,181.6,82.36,38.68,574.53,816.81,149.9,195.46,86.19,27.27,55.7,91.78,20.95,69.63,357.78,53.38,106.55,40.46,272.71,5.55,563.53,202.73,53.2,171.04,384.36,247.44,79.9,32.5,37.82,68.56,82.42,214.36,61.03,58.72,30.06,26.41,26.91,75.55,174.1,37.24,131.46,130.54,21.985,321.95,301.82,58.44,187.88,39.16,73.48,35.54,18.73,143.17,91.32,64.04,47.44,337.35,247.6,44.59,34.61,291.43,427.87,175.99,77.12,50.32,157.11,145.78,50.17,55.95,40.88,27.07,549.76,408.72,206.96,102.06,613.92,395.48,263.64,103.94,81.65,312.79,68.21,8.71,59.96,377.59,424.68,91.7,100.26,104.62,95.0,169.57,32.1,147.34,90.32,109.19,355.04,16.64,62.32,141.09,72.88,3.63,127.68,72.8,49.66,70.64,33.82,72.13,17.52,50.38,17.96,100.61,64.92,8.32,20.7,10.12,141.99,426.05,14.87,60.17,88.11,88.41,498.29,139.7,240.5,85.44,66.21,158.14,45.14,48.8,6.72,503.73,202.4,34.58,229.5,75.83,43.5,392.85,48.24,39.09,53.3,32.4,80.2,40.86,73.99,77.84,65.22,92.15,33.24,101.49,162.22,68.8,33.6,60.13,129.1,158.36,120.2
2023-09-28,170.69,152.25,98.12,176.41,94.13,138.22,102.76,270.82,125.98,184.43,84.08,39.12,580.65,832.0,150.23,190.43,85.54,27.56,57.2,91.81,20.95,69.81,357.06,53.56,108.23,41.2,276.24,5.57,568.63,203.2,53.88,170.59,384.73,247.19,80.13,32.47,37.92,69.12,82.61,215.53,61.15,59.27,30.46,26.26,27.05,75.42,173.23,37.05,133.13,132.31,22.04,325.2,303.49,59.13,187.11,39.68,73.83,35.35,18.64,141.58,91.57,64.56,47.58,339.93,250.18,44.25,35.18,296.15,430.37,177.58,77.88,50.33,156.88,147.59,50.2,55.81,41.29,27.01,544.45,410.96,207.78,102.24,627.52,399.44,265.59,104.3,82.19,313.64,65.2,8.72,57.08,376.36,430.89,91.52,102.33,106.15,95.61,169.5,32.09,146.34,93.05,111.1,358.01,16.75,63.79,142.07,72.0,3.79,127.95,75.0,49.96,71.01,34.1,72.71,17.7,50.72,17.86,100.64,65.82,8.45,20.74,10.08,144.29,428.52,15.01,60.74,89.58,88.68,503.02,139.7,246.38,86.41,66.84,159.09,46.14,49.2,6.84,510.1,204.11,34.77,231.66,76.02,43.86,393.64,48.03,39.17,53.63,32.55,80.46,40.91,73.77,78.68,65.94,92.25,33.48,101.92,163.37,69.01,33.95,58.83,129.72,160.13,119.47
2023-09-29,171.21,149.06,96.85,175.09,94.04,138.45,102.82,268.76,127.12,183.93,83.99,39.67,588.66,830.58,149.19,191.68,86.74,27.38,56.88,91.82,20.99,69.78,350.3,55.3,107.14,41.13,273.0,5.54,564.96,202.78,53.76,168.62,377.38,248.1,81.05,31.92,37.95,68.92,82.52,213.28,60.29,58.94,30.67,26.53,26.91,74.94,171.45,36.66,131.85,130.86,22.04,323.57,302.16,59.01,184.74,39.46,73.72,34.99,18.45,140.3,91.59,64.35,47.59,341.26,249.35,44.22,35.55,292.29,429.43,176.74,78.14,50.33,155.75,145.02,50.18,55.98,41.77,27.37,537.13,408.96,207.84,102.02,626.77,395.91,263.44,102.95,81.67,315.75,68.03,8.49,57.29,377.6,434.99,90.94,101.86,105.92,98.07,169.44,33.17,145.86,92.58,111.06,358.27,16.77,63.64,141.69,71.97,3.76,129.32,75.29,49.85,70.76,33.96,72.72,17.75,50.6,17.69,100.67,64.38,8.48,20.34,9.85,144.98,427.48,15.02,60.26,88.88,88.69,506.17,140.05,250.22,86.9,65.76,159.01,45.99,49.4,6.83,504.19,203.63,34.71,230.01,75.98,43.72,392.7,48.1,39.21,53.52,32.41,81.92,40.86,73.02,78.55,65.57,90.39,33.17,101.38,163.93,68.81,34.07,58.93,128.74,160.98,117.58
2023-10-02,173.75,148.25,95.73,175.43,93.13,139.51,103.27,266.31,129.46,187.81,82.65,39.04,582.18,834.95,149.48,187.83,86.53,26.7,55.91,91.44,20.94,69.11,348.08,53.42,107.16,40.5,271.72,5.52,571.31,203.71,54.39,166.54,373.84,213.74,81.67,31.37,37.76,67.91,81.27,210.24,59.77,58.45,30.07,26.37,25.99,74.1,169.65,36.28,135.17,134.17,21.875,318.5,299.83,57.92,182.61,39.02,72.89,34.64,18.27,140.8,90.61,63.4,47.35,343.15,246.1,44.21,35.46,294.98,429.28,174.07,76.7,50.08,155.15,143.77,49.97,55.48,40.73,27.35,538.29,407.82,205.74,100.69,630.88,395.85,257.75,102.55,80.41,321.8,67.96,8.54,52.15,380.33,447.82,91.8,101.54,106.71,99.67,169.17,33.94,145.19,91.41,111.1,361.26,16.9,62.7,140.09,71.34,3.69,128.56,73.95,49.77,70.18,33.46,73.36,17.42,50.57,17.5,100.27,63.36,8.09,19.42,9.84,146.23,427.31,14.67,58.82,88.68,86.93,495.79,139.26,251.6,87.65,64.62,159.95,45.68,48.74,6.63,514.57,202.64,34.32,231.27,75.15,43.04,392.67,47.71,39.07,52.83,31.76,81.73,39.61,70.65,77.51,66.06,88.59,32.89,100.39,165.69,68.34,33.45,56.19,128.56,161.11,115.63
2023-10-03,172.4,147.43,95.79,171.51,92.4,136.72,100.08,261.01,124.72,184.89,82.18,37.97,570.6,814.83,145.05,188.92,84.54,25.91,54.91,91.46,20.87,68.55,343.04,52.98,103.22,39.86,268.97,5.39,565.04,199.83,53.65,166.93,372.78,215.7,79.54,30.92,37.26,67.06,80.36,209.05,58.73,57.86,29.14,25.75,26.07,73.27,169.16,36.17,133.3,132.43,21.74,306.12,291.94,57.52,181.14,39.32,72.15,34.53,18.2,140.39,89.86,62.59,46.75,334.54,242.1,43.95,35.69,288.04,423.56,171.14,75.21,50.07,155.34,142.71,49.96,54.88,39.93,26.78,525.19,403.83,200.16,99.53,618.11,391.06,254.49,101.77,78.02,313.39,67.83,8.41,52.78,376.75,435.17,87.78,99.46,104.52,97.9,167.7,33.9,145.49,90.27,110.19,354.92,16.63,61.39,138.41,70.58,3.66,127.94,73.47,49.04,69.42,33.06,71.99,17.09,49.82,17.44,100.28,63.37,8.14,19.44,9.76,142.98,421.59,14.78,58.1,87.85,85.06,499.61,136.43,246.53,85.41,64.38,157.25,44.51,48.79,6.86,509.47,203.78,33.98,228.81,74.53,42.5,387.39,47.57,38.57,52.18,31.98,79.31,38.67,70.55,77.3,65.17,88.53,32.37,99.69,162.88,67.85,32.84,56.84,127.42,157.19,115.83
2023-10-04,173.66,147.69,95.65,173.79,93.05,139.3,104.07,265.44,127.0,186.03,83.34,38.53,590.86,823.81,146.63,186.73,84.08,25.94,55.04,91.47,20.9,69.0,343.69,53.0,104.24,39.81,265.03,5.41,571.8,201.87,53.45,163.04,377.0,216.07,79.32,30.4,37.15,67.18,80.74,209.34,58.09,57.75,29.21,25.53,25.91,74.74,169.14,36.18,136.27,135.24,21.86,308.6,292.39,59.26,182.5,39.31,72.52,34.52,18.205,141.07,90.43,62.66,46.6,339.95,243.29,43.87,35.93,290.28,426.56,171.22,76.03,50.05,155.52,143.35,50.02,55.04,40.31,26.53,531.46,401.33,199.59,100.4,632.38,393.76,255.81,102.17,79.09,318.955,68.11,8.13,50.62,376.9,440.41,89.04,96.16,107.08,98.16,168.91,33.31,145.97,91.33,109.85,359.75,16.85,60.48,139.2,70.12,3.69,128.93,73.34,49.39,69.45,33.07,72.98,17.28,50.22,17.44,100.3,62.04,8.01,19.31,9.49,145.21,424.66,14.65,57.81,88.04,86.26,502.45,138.06,261.16,86.67,62.82,157.97,44.94,48.93,6.98,510.62,202.27,34.15,231.22,74.98,42.52,390.24,47.73,38.41,52.15,31.54,81.65,38.97,69.88,78.21,65.79,85.75,32.61,100.01,164.91,68.39,33.19,56.78,127.96,160.29,111.5
2023-10-05,174.91,147.45,96.2,172.1,93.11,139.28,102.91,265.08,125.96,188.03,82.64,38.54,581.69,823.86,147.09,186.29,83.67,26.06,55.33,91.53,20.88,69.05,345.06,52.78,104.19,39.88,260.8,5.39,569.52,202.01,53.07,163.9,375.69,216.87,80.81,30.5,37.29,67.77,80.71,203.18,59.23,57.98,29.1,25.69,26.32,74.7,168.83,36.11,135.99,135.07,21.87,310.5,291.7,59.28,180.02,39.78,72.59,34.47,18.18,141.52,90.6,63.27,46.78,339.53,242.87,44.16,35.89,290.09,426.36,171.35,76.61,50.01,157.14,142.9,50.04,52.38,40.98,26.65,541.48,397.35,199.8,100.28,625.83,394.2,252.23,103.6,79.15,319.36,69.05,8.37,49.45,372.59,446.88,89.99,96.15,108.35,98.36,160.1,33.47,143.8,91.98,109.8,358.69,16.81,60.9,138.8,69.38,3.71,129.56,71.69,49.37,69.21,33.37,73.08,17.37,50.18,17.41,100.36,62.66,8.08,19.25,9.78,145.21,424.5,14.83,57.94,87.83,85.83,498.02,137.43,260.05,87.03,62.93,155.11,44.61,48.94,7.41,516.23,200.64,34.15,233.48,75.01,42.91,389.91,47.71,38.57,52.51,31.82,83.0,39.3,72.15,77.26,65.7,85.22,32.76,99.42,165.13,67.04,33.43,56.45,128.66,159.49,108.99
2023-10-06,177.49,148.24,96.88,173.97,92.75,140.29,107.24,267.47,127.96,194.02,83.37,39.21,597.36,845.26,149.32,187.38,86.06,26.07,56.95,91.53,20.91,68.78,346.34,52.8,105.13,40.57,266.04,5.47,557.53,207.36,53.45,162.23,378.54,217.23,82.94,31.02,37.83,68.52,80.74,210.19,59.38,58.61,29.35,26.23,26.89,74.74,169.7,36.3,138.73,137.58,21.77,312.48,292.82,59.29,184.66,40.48,72.69,34.64,18.26,142.03,90.07,63.95,47.44,348.7,244.86,44.58,36.19,295.68,431.37,173.0,76.77,50.04,157.64,145.1,50.02,53.14,41.09,27.61,565.22,400.73,199.54,99.98,628.11,397.97,248.22,103.88,80.33,327.26,69.96,8.36,50.24,381.51,457.62,92.12,97.14,109.96,105.64,160.29,33.13,144.09,92.17,110.88,364.7,17.03,62.0,140.0,69.77,3.79,130.92,73.93,49.96,69.63,33.71,74.4,17.41,50.81,17.5,100.37,64.53,8.27,19.73,9.83,148.35,429.54,14.45,58.4,88.56,84.79,498.55,139.03,260.53,89.29,63.99,157.0,45.78,48.22,7.74,524.81,202.46,34.19,235.04,74.74,43.36,394.56,47.52,39.1,53.16,30.85,81.48,39.69,72.23,77.99,66.91,85.73,33.04,100.78,168.22,66.67,33.56,57.25,130.01,160.61,107.17
2023-10-09,178.99,149.11,96.76,173.32,93.71,140.15,106.97,271.54,128.26,196.4,83.11,39.36,591.37,855.88,148.82,188.49,84.85,26.31,56.24,91.54,20.94,69.48,345.45,52.54,104.81,40.74,271.3,5.48,558.97,207.22,53.92,166.72,382.94,218.37,84.7,31.78,37.65,68.42,81.14,213.28,59.55,58.47,29.79,26.22,27.54,75.06,172.82,36.97,139.5,138.42,21.965,312.61,295.36,58.87,186.52,39.76,73.23,35.29,18.6,142.2,91.22,63.78,47.18,351.02,246.7,44.09,36.06,294.49,434.21,174.0,77.75,50.08,158.54,144.77,50.06,52.88,41.07,27.55,571.76,436.53,200.74,101.22,627.69,394.74,249.92,104.5,79.91,329.82,69.48,8.34,49.32,385.95,452.73,92.06,97.59,110.32,106.96,161.36,33.2,143.36,92.31,111.8,366.56,17.12,61.29,141.0,72.99,3.69,129.91,74.18,50.28,70.4,33.7,74.73,17.64,51.14,17.82,100.38,66.12,8.45,20.06,9.8,147.97,432.29,14.73,58.38,88.71,86.78,496.13,140.14,259.67,88.99,65.07,156.72,45.45,48.02,7.88,526.51,204.3,34.46,234.44,75.64,43.33,397.19,47.81,38.86,53.05,31.45,82.12,39.7,71.66,78.09,67.63,88.59,33.06,102.36,169.09,66.73,34.0,57.82,130.46,160.78,110.92
2023-10-10,178.39,148.89,97.56,175.97,93.62,141.4,109.01,271.25,129.48,194.73,83.46,40.19,602.15,858.41,150.93,193.53,87.17,27.01,57.1,91.54,20.99,69.41,348.56,53.64,105.29,41.44,273.21,5.54,562.09,206.88,53.87,166.54,390.84,218.71,84.99,32.04,38.19,69.36,81.27,213.24,60.33,58.55,30.61,26.89,27.81,75.97,172.53,36.91,139.2,138.06,21.95,314.77,299.22,59.02,186.34,40.53,73.21,35.22,18.58,142.11,91.04,64.71,47.86,352.65,249.0,44.59,36.43,297.83,436.48,175.97,78.0,50.08,158.36,145.65,50.07,54.03,41.71,28.51,579.31,435.1,202.75,101.26,634.38,400.37,251.52,103.61,80.13,328.39,69.07,8.43,51.58,373.32,457.98,93.01,98.47,109.71,109.55,164.4,33.17,144.78,94.05,112.31,368.59,17.17,62.52,142.08,73.35,3.78,131.2,75.21,50.56,70.75,34.13,75.1,17.7,51.43,17.8,100.38,66.48,8.46,19.98,9.97,149.8,434.54,14.96,59.31,88.65,86.66,496.15,142.41,263.62,90.61,65.51,157.66,46.63,48.5,7.9,524.24,206.35,34.45,236.6,75.58,43.88,399.24,47.86,39.48,53.77,31.76,83.67,39.82,72.1,78.92,68.02,88.7,33.3,102.98,169.35,67.41,34.12,58.61,131.08,162.54,110.45
2023-10-11,179.8,149.34,92.64,174.92,94.05,142.18,108.31,283.6,131.83,191.86,84.64,39.9,606.19,874.56,151.51,196.07,87.78,27.02,57.43,91.56,20.99,69.73,348.43,54.55,107.27,41.53,272.83,5.57,565.52,206.85,53.66,161.1,389.36,216.43,84.85,32.14,38.43,69.65,81.93,215.87,60.18,59.56,30.74,27.15,28.32,76.96,173.79,37.16,141.7,140.55,22.045,313.02,298.05,59.12,187.4,40.83,73.2,35.48,18.7,143.23,91.54,64.92,48.1,354.63,249.76,44.68,36.88,281.79,438.33,175.67,79.44,50.04,156.18,146.15,50.07,53.71,41.74,28.66,605.28,436.65,203.29,101.88,641.73,399.81,250.92,103.46,78.9,332.42,70.21,8.38,53.54,365.93,468.06,98.84,99.41,109.64,110.07,162.62,33.11,143.0,93.15,111.12,371.22,17.27,62.96,142.38,73.31,3.81,132.39,74.33,50.78,70.86,34.29,75.74,18.04,51.64,17.92,100.4,66.35,8.58,20.18,9.89,151.42,436.32,14.77,59.88,89.25,88.47,492.63,143.12,262.99,92.0,65.72,157.33,46.64,48.34,7.9,524.13,209.48,34.44,235.68,75.835,44.07,400.93,48.21,39.6,53.99,31.46,85.81,39.69,71.32,79.11,68.64,87.56,33.35,103.6,170.92,66.95,34.81,59.56,130.5,163.12,106.49
2023-10-12,180.71,148.3,90.19,173.6,93.24,145.0,108.79,285.04,132.33,193.01,84.14,38.48,616.76,905.6,151.28,191.3,84.51,26.9,56.59,91.6,20.96,69.13,345.66,53.62,104.86,41.53,269.61,5.5,563.78,205.68,53.85,161.23,382.28,209.49,84.35,32.17,38.0,69.07,81.07,217.45,60.33,59.03,30.13,26.68,27.74,76.76,173.26,37.06,140.29,138.97,21.875,309.85,293.02,58.8,183.94,40.3,72.81,35.37,18.66,141.24,90.66,64.36,47.61,353.16,245.02,44.32,36.84,266.12,435.7,171.7,78.2,50.06,156.33,145.81,50.07,52.81,41.23,27.59,610.5,434.14,196.9,100.82,654.96,399.9,246.19,103.59,77.81,331.16,69.75,8.34,53.0,361.2,469.45,100.18,97.87,109.11,106.9,158.08,32.92,143.32,91.87,111.455,369.93,17.25,62.43,140.6,73.3,3.72,131.66,72.35,50.37,70.47,33.98,75.43,17.78,51.28,17.88,100.45,66.54,8.22,19.96,9.79,152.19,433.66,14.45,59.09,88.92,86.07,482.56,141.14,258.87,92.42,65.46,155.0,45.95,47.77,7.8,525.54,207.99,34.28,236.78,75.32,43.69,398.52,48.1,39.18,53.47,30.91,85.0,39.74,68.72,77.93,67.83,87.66,33.14,102.66,171.08,66.22,34.35,58.64,129.38,161.34,106.47
2023-10-13,178.85,147.96,90.87,171.07,93.64,141.14,105.09,284.1,129.79,189.85,81.9,37.77,599.75,883.18,151.1,184.91,84.02,26.76,56.6,91.62,21.02,69.45,345.09,53.71,103.8,41.43,267.94,5.455,566.84,204.59,53.77,164.06,380.66,209.43,84.35,32.58,37.86,68.43,81.3,208.6,59.58,58.76,30.23,26.48,28.95,77.65,178.83,38.26,138.58,137.36,21.99,309.3,291.92,58.2,183.56,39.75,72.75,36.5,19.26,138.46,91.24,63.73,47.41,349.28,243.58,44.46,35.97,273.15,433.41,170.27,78.12,50.08,156.85,148.0,50.08,52.89,40.42,27.28,609.2,441.06,195.75,101.38,645.12,398.03,248.31,104.01,77.79,327.73,69.21,8.2,54.49,355.68,454.61,102.14,97.24,108.25,106.1,160.0,32.11,144.69,92.26,108.66,365.28,17.13,62.38,140.29,73.25,3.64,128.79,72.14,50.1,70.32,33.7,74.62,17.76,50.98,18.44,100.45,67.38,8.69,20.78,9.67,148.38,431.5,14.36,58.82,88.6,87.61,482.85,141.67,251.12,90.46,66.46,152.75,43.48,47.8,7.5,539.4,207.75,34.23,237.67,75.61,43.3,396.42,48.16,39.03,53.09,30.67,85.15,40.96,69.6,77.64,67.07,89.59,33.21,101.75,168.63,66.8,34.34,59.3,130.19,158.97,109.87
2023-10-16,178.72,147.23,92.18,172.75,93.12,141.0,106.46,286.88,132.55,196.84,83.38,38.53,603.8,902.57,152.79,184.93,84.31,26.99,57.81,91.63,21.06,69.09,346.23,54.33,104.54,40.95,270.79,5.44,572.24,208.53,54.16,165.4,390.54,210.45,85.71,32.75,38.14,68.93,81.21,211.63,59.77,59.09,30.77,26.65,29.0,79.2,177.96,38.06,140.49,139.095,21.88,314.39,297.33,59.01,186.23,40.09,72.73,36.34,19.16,139.21,90.7,64.2,47.78,353.29,247.49,44.76,36.56,274.16,437.92,173.02,79.02,50.06,157.53,147.85,50.09,53.43,41.45,27.47,616.64,440.41,198.25,100.68,650.7,401.16,249.94,104.14,78.73,332.64,69.08,8.3,54.38,360.82,460.95,101.15,96.84,108.71,105.32,161.08,33.27,146.07,93.12,110.51,369.41,17.29,64.14,142.04,73.98,3.75,130.7,73.11,50.66,71.15,33.97,75.49,17.96,51.56,18.36,100.48,68.11,8.72,20.68,9.7,150.09,436.04,14.41,59.69,89.68,86.2,488.54,143.24,253.92,91.22,66.55,154.3,44.71,48.01,7.28,538.03,210.83,34.23,240.07,75.25,43.64,400.57,47.95,39.31,53.49,31.25,85.67,41.65,70.21,78.4,68.15,90.19,33.56,102.83,170.25,67.49,34.69,59.91,131.17,161.54,109.95
2023-10-17,177.15,149.18,92.14,172.61,92.45,142.72,105.14,284.42,131.47,195.41,83.66,39.18,608.63,884.4,154.39,185.6,83.91,27.62,58.39,91.64,21.02,68.635,345.39,54.02,105.33,41.2,272.65,5.44,574.34,209.84,53.94,167.59,391.12,211.94,86.2,33.05,38.04,68.97,80.82,211.77,59.89,59.04,30.64,26.45,29.53,80.48,178.29,38.14,140.99,139.72,21.75,309.36,295.94,58.24,186.32,40.09,72.39,36.39,19.19,140.32,89.81,64.23,47.67,355.08,250.51,44.77,36.06,275.37,438.05,174.95,78.8,50.09,156.09,147.53,50.08,54.07,42.33,27.1,608.31,441.13,198.15,99.88,649.95,401.77,251.14,104.17,80.33,332.06,69.0,8.33,54.17,355.72,439.38,101.16,96.49,109.04,104.85,160.37,32.75,146.26,93.39,112.2,368.2,17.27,64.37,142.74,73.89,3.74,130.49,73.83,50.71,71.43,33.97,75.27,17.94,51.6,18.39,100.49,68.48,8.94,20.92,9.77,148.32,436.02,14.58,59.94,90.61,85.25,484.77,142.77,254.85,91.0,67.0,154.26,44.38,48.38,7.18,536.65,211.34,34.07,241.2,74.6,43.65,400.58,47.73,39.14,53.45,31.51,86.56,41.98,70.3,79.17,68.39,91.13,33.72,103.15,169.46,67.78,34.51,59.75,130.99,161.92,111.39
2023-10-18,175.84,149.28,95.56,171.27,92.02,141.45,102.17,283.58,128.13,194.2,81.54,37.43,583.25,887.03,151.53,185.69,83.01,27.31,57.15,91.65,21.02,68.34,340.89,53.26,102.3,40.47,259.22,5.38,574.64,204.83,53.77,168.92,382.23,204.8,84.68,32.8,37.46,67.77,80.3,202.41,58.95,58.47,30.11,26.01,29.45,79.67,180.87,38.68,139.28,137.96,21.68,301.96,290.24,57.4,183.47,39.67,72.04,36.92,19.48,139.97,89.39,63.1,46.89,349.74,244.96,44.22,35.64,275.52,432.31,171.35,77.08,50.1,152.73,145.91,50.08,54.05,41.18,26.55,607.24,446.07,193.46,99.08,642.24,393.21,256.03,101.99,74.88,330.11,69.14,8.26,53.24,346.19,421.96,100.57,96.1,108.25,105.33,162.03,31.41,150.03,93.21,110.98,363.37,17.08,62.42,140.48,74.24,3.65,127.61,71.11,49.98,70.62,33.41,74.03,17.56,50.85,18.66,100.51,68.49,8.83,20.95,9.73,145.35,430.21,14.32,58.62,90.45,84.5,467.26,139.69,242.68,89.6,67.04,151.82,43.0,48.36,7.18,536.06,205.92,33.91,237.47,74.13,42.91,395.22,47.6,38.5,52.54,31.05,85.76,41.53,68.49,77.12,67.21,91.96,33.14,100.66,167.72,68.03,33.75,59.23,129.85,158.12,112.95
